Preis,Wohnfläche,Zimmer,Bezirk,Ausstattungsgrad_gruppe,Beschreibung,Adresse,Preis pro qm in euro,Preis_pro_qm_angepasst,Fairness_Label
2503.0,125.1,2.0,Pankow,1,"Großer Auftritt in der Woelckpromemade mit 2 Balkonen EBK u Aufzug (WE07)

English Version see belowIn Berlin Weissensee.Leben wie im schönsten London:Noch zur Kaiserzeit hat der Berliner Architekt Carl James Bühring mit britischer Abstammung, zwischen 1907 und 1919 diese aus rotem Klinkerstein bestehenden Stadthäuser im Londoner Baustil errichtet. Der damalige Bürgermeister Carl Woelck, nach dem ehrenhaft die Woelckpromenade benannt wurde, hat dieses denkmalgeschützte Ensemble seinerzeit realisiert.In diesem Haus, in der Woelckpromenade 7, sind 10 Mietwohnungen entstanden in der Größe von ca. 60 qm bis ca. 190 qm, die dem Wohnungsmarkt neu zugeführt werden.diese Wohnung:...  ist ca. 125 qm groß und liegt im Vorderhaus in der 2. Etage1 große Diele, von hier gehen die einzelnen Räume ab (siehe Grundriss)1 große Wohnküche inkl. einer Einbauküche1 Balkon zum Kreuzpfuhl und dem Park mit dem kleinen See von der Küche zu begehne1 großer Wohnraum1 Loggia vom Wohnraum aus zu begehen1 Schlafzimmer2 Vollbäder1 Hauswirtschaftsraum für Waschmaschine u. Trockner1 MieterkellerMit Aufzug auf die Etage.Die Wohnungen und das Haus wurden mit sehr viel Detailrecherche, mit aufwendigsten Handwerksleistungen liebevoll und denkmalgerecht über mehrere Jahre saniert, so dass das Savoir Vivre der damaligen Zeit heute in neuem Glanz strahlen kann.Linkerhand der Straße befindet sich der Kreuzpfuhlteich, ein wunderschöner Park, und rechts befindet sich die Häuserreihe, durch die man sich in das schönste London der Jahrhundertwende versetzt fühlt.Betritt man das Haus, schreitet man durch ein originalgetreu restauriertes handbemaltes Foyer und blickt auf den historischen Aufzug, welcher mit neuester Technik ausgestattet wurde.Das Treppenhaus mit Fenstern wurde mit Schablonentechnik handbemalt.Jede Wohnung, auch das Hochparterre, hat einen Balkon mit Blick auf den Park.Alle Wohnungen haben einen Zugang zum Gemeinschaftsgarten.Die historischen Einbauschränke, die Doppelkastenfenster, die Zimmertüren wurden aufwendigst restauriert und, wo notwendig,  detailgetreu nachgebaut, zusammen mit den dazugehörenden Beschlägen. Ebenso der historische Bodenbelag, die Dielen, diese wurden übernommen bzw. ergänzt.In jedem großen Bad finden sich historische Delfter Fliesen als Schmuckelement an den Wänden.Jede Wohnung verfügt über  eine Badewanne und separate Dusche.Die Bäder haben als Bodenbelag den historischen, aufgearbeiteten Terrazzoboden.Die Wärmeversorgung erfolgt durch eine Gaszentralheizung, von der auch das warme Wasser geliefert wird. Im Haus ist bereits alles vorbereitet für den Glasfaseranschluss. Sobald er in der Straße verlegt wird, kann das Haus angeschlossen werden.Das Haus verfügt über einen TV-Empfang über eine Sat-Antenne.Der eine oder die andere wird das Gebäude vielleicht aus der Serie Babylon Berlin kennen, gedreht in einer Zeit, als das Gebäude - noch unsaniert -  schon damals durch seinen morbiden Charme viele Architekturinteressierte angezogen hat.Ich kann nur sagen, dass mit der denkmalgerechten Sanierung dieses ambitionierten Wohnprojekts aus der Kaiserzeit aus privater Hand eine architektonische Meisterleistung gelungen ist.Grundsätzlich bevozugt der Vermieter eine teilgewerbliche Nutzung der Wohnung.Unseren Angeboten liegen die uns von unserem Auftraggeber erteilten Auskünfte zugrunde. Die Angebote werden nach bestem Wissen und Gewissen erteilt. Eine Haftung für den Inhalt wird nicht übernommen. Die Angebote sind freibleibend und unverbindlich. Irrtum, Zwischenverkauf bzw. Zwischenvermietung bleiben vorbehalten.Sofern Ihnen eine durch uns nachgewiesene Gelegenheit im Hinblick auf das angebotene Objekt und die Bereitschaft des anderen Vertragsteils zum Abschluss eines Vertrages bereits bekannt ist, teilen Sie uns dies bitte mit.Zur Abstimmung eines Besichtigungstermin senden Sie uns gern Ihre Telefonnummer.In Berlin Weissensee.Live like in the most beautiful London:The Berlin architect Carl James Bühring, who was of British descent, built these red brick townhouses in the London style between 1907 and 1919. The mayor at the time, Carl Woelck, after whom the Woelck Promenade was honorably named, realized this listed ensemble at the time.In this building, at Woelckpromenade 7, 10 rental apartments have been created, ranging in size from approx. 60 sqm to approx. 190 sqm, which are being reintroduced to the housing market.this apartment:...  is approx. 125 sqm in size and is located in the front building on the 2nd floor1 large hallway, from here the individual rooms lead off (see floor plan)1 large eat-in kitchen incl. a fitted kitchen1 balcony overlooking the Kreuzpfuhl and the park with the small lake accessible from the kitchen1 large living room1 loggia accessible from the living room1 bedroom2 full bathrooms1 utility room for washing machine and dryer1 tenant's cellarWith elevator to the floor.The apartments and the house have been lovingly renovated over several years with a great deal of attention to detail and with the most elaborate craftsmanship, so that the savoir vivre of that time can shine in new splendor today.To the left of the street is the Kreuzpfuhlteich, a beautiful park, and to the right is the row of houses that make you feel as if you have been transported to the most beautiful London at the turn of the century.As you enter the building, you walk through a hand-painted foyer that has been faithfully restored to its original state and look out onto the historic elevator, which has been equipped with the latest technology.The staircase and windows were hand-painted using the stencil technique.Each apartment, including the mezzanine floor, has a balcony with a view of the park.All apartments have access to the communal garden.The historic built-in wardrobes, the double casement windows and the room doors have been extensively restored and, where necessary, faithfully reproduced, together with the corresponding fittings. The historic flooring and floorboards have also been retained or added.In every large bathroom there are historic Delft tiles as decorative elements on the walls.Each apartment has a bathtub and separate shower.The bathrooms have the historic, refurbished terrazzo flooring.Heating is provided by a gas central heating system, which also supplies the hot water. Everything in the house is already prepared for the fiber optic connection. As soon as it is laid in the street, the house can be connected.The house has TV reception via a satellite antenna.Some of you may know the building from the series Babylon Berlin, filmed at a time when the building - still unrenovated - attracted many architecture enthusiasts with its morbid charm.I can only say that the renovation of this ambitious residential project from the imperial era, which was carried out by a private owner in line with the requirements of a listed building, is an architectural masterpiece.In principle, the landlord authorizes partial commercial use of the apartment.Our offers are based on the information provided to us by our client. The offers are made to the best of our knowledge and belief. No liability is assumed for the content. The offers are subject to change and non-binding. Errors, prior sale or prior letting are reserved.If you are already aware of an opportunity we have identified with regard to the property on offer and the willingness of the other party to the contract to conclude a contract, please let us know.To arrange a viewing appointment, please send us your telephone number.","Weißensee,Berlin(13086)",20.007993605115907,20.007993605115907,Fair
550.0,52.0,1.5,Mitte,0,"TAUSCHWOHNUNG 1.5 Z Altbau gegen Wohnung im Schillerkiez

Es handelt es sich hierbei um ein Tauschangebot. (Anbieter-ID: 338891)Hi,Ich such eine 1-2 Zimmer Wohnung im Schillerkiez interessiert.Zum Tausch könnte ich eine sehr schöne Altbau Wohnung im Wedding anbieten mit folgenden Eckdaten:- Lage: Glasogwer Str, zwischen Schillerpark und Rehberge/Plötzensee gelegen.- 1.5 Zimmer + Küche- 52 qm- Altbau- Dielenboden- Küche ist drin, kann aber ausgetausch werten- 560 Euro/Monat + 40 Strom + 60 Gas = 660 Euro/Monat- das 0.5 Zimmer habe ich als begehbaren Kleiderschrank welchen ich gern drin lassen kann","Moabit,Berlin(13349)",10.576923076923077,11.752136752136751,Günstig
220.0,36.0,2.0,Charlottenburg-Wilmersdorf,1,"TAUSCHWOHNUNG Günstig,Ruhig,Grün! Gemütliche Wohnung gg. zentralere Lage

Es handelt es sich hierbei um ein Tauschangebot. (Anbieter-ID: 71457)TAUSCH nur innerhalb den 6 landeseigenen Wohnungsbaugesellschaften möglich: (degewo, GESOBAU, Gewobag, HOWOGE, Stadt und Land, WBM)Ich tausche meine Wohnung direkt am Jungfernheidepark gegen eine etwas zentraler gelegene Altbauwohnung, mit Balkon, für max. 1500 Miete.Meine Wohnung liegt zwar etwas außerhalb, dafür ist sie sehr ruhig und im Grünen gelegen. Ich bin in einer Minute zu Fuß am See, wo ich jeden Morgen im Naturschutzgebiet Jungfernheide schwimmen kann. Vor meinem Balkon ist eine große Wiese welche zum Frühstücken auf dem Balkon einlädt. Sie kostet nur 420 Euro Miete inkl. Nebenkosten!","Charlottenburg-Nord,Berlin(13627)",6.111111111111111,6.111111111111111,Scam-Verdacht
750.0,50.0,2.0,Tempelhof-Schöneberg,1,"TAUSCHWOHNUNG Dachgeschoss direkt am Stadtpark

Es handelt es sich hierbei um ein Tauschangebot. (Anbieter-ID: 316305)Meldet euch DIREKT florian17engelbrecht@gmail.com mit euren Bilder bzw. Link zur Anzeige.Dachgeschoss Wohnung mit Fahrstuhl + Sonnen Balkon zum Innenhof, Stadtpark ist in 10 Sekunden erreicht.U-Bahnhof ebenfalls vor der Tür  (1 min. Laufweg)Wohnung mit Küche.Modernes Bad.Hell und TOP Zustand.Suche selber was in Dachgeschoss  ""keine Mieter über mir"" mit schönem Balkon/Terrasse","Schöneberg,Berlin(10825)",15.0,15.0,Fair
1416.0,46.3,2.0,Friedrichshain-Kreuzberg,2,"Neubau Erstbezug * 2 Zimmer Wohnung im 1.OG * Balkon * Einbauküche

PANDION MIDTOWN ist für alle da: für alle Lebensphasen, für alle Familiengrößen, für alle Wohnwünsche - eben einfach für alle Fälle. Größen von 1 bis 4 Zimmern mit ca. 46 m² bis ca. 120 m² freuen sich auf Singles, Paare oder Familien, die in ihnen den Alltag genießen - kochen, essen, schlafen, feiern, spielen. Kurz: die hier glücklich leben wollen.BITTE BEACHTEN SIE FOLGENDES: DIE WOHNUNG WIRD VORAUSSICHTLICH ENDE JUNI 2025 FERTIGGESTELLT UND DIE BESICHTIGUNG ERFOLGT AUF EINER IM BETRIEB BEFINDLICHEN BAUSTELLE.-------------------------------------------------------------------------------------------------------------------------------------------------------------------PLEASE NOTE THE FOLLOWING: THE APARTMENT IS EXPECTED TO BE COMPLETED AT THE END OF JUNE 2025 AND THE VIEWING WILL TAKE PLACE ON A CONSTRUCTION SITE THAT IS CURRENTLY UNDER CONSTRUCTION.","Pufendorfstraße 3A-3E,Friedrichshain,Berlin(10249)",30.583153347732182,27.802866679756526,Zu teuer
2199.0,96.2,3.0,Friedrichshain-Kreuzberg,2,"das Hofgartenhaus

Nicht gefunden","Hagelberger Strasse 6a,Kreuzberg,Berlin(10965)",22.85862785862786,20.78057078057078,Fair
1350.0,65.0,2.0,Treptow-Köpenick,1,"Leben am Wasser mit Flußblick: Erstbezug 2 Zimmer Whg. mit EBK und Balkon

Wohnen Sie maritim direkt am Wasser im grünsten Ortsteil BerlinsDas nachhaltige und mehrfach prämierte Quartier 52° Nord in Berlin-Grünau bietet Ihnen alle Vorzüge einer Metropole in ruhiger Wasserlage. Direkt am Ufer der Dahme gelegen, wo der Teltowkanal gemächlich in die Dahme fließt.Objektdaten:Zimmer: 2Etage: 1. ObergeschossAusstattung: Neubau-Erstbezug mit EinbaukücheBesonderheit: Balkon mit direktem Dahme-BlickEnergiestandard: KfW-55-EffizienzhausWohnungsausstattung:Durchdachter Grundriss mit optimalem Wohn-/EssbereichBodentiefe Fenster für lichtdurchflutete RäumeHochwertiges EchtholzparkettFußbodenheizung für behagliche WärmeBodengleich geflieste DuscheHochwertige Badausstattung namhafter MarkenherstellerModerne Einbauküche inklusiveBalkon mit Fluß-Blick","Regattastr. 7,Grünau,Berlin(12527)",20.76923076923077,20.76923076923077,Fair
780.0,67.0,2.0,Tempelhof-Schöneberg,1,"TAUSCHWOHNUNG Tausche wunderschöne 2 Zimmer Altbau gegen min. 3 Zimmer

Es handelt es sich hierbei um ein Tauschangebot. (Anbieter-ID: 322164)Hallo zusammen,Wir tauschen unsere wunderschöne Altbau Wohnung mit 4,3 Meter hohen Decken und Stuck im Wohnzimmer. Es gibt einen kleinen Balkon und im Sommer schaut man wegen der Allee direkt ins grüne. Parks sind fußläufig in 5 min zu erreichen. Haustiere sind erlaubt, wir haben selbst einen Hund daher ist die Lage, direkt neben dem Park perfekt. Die U-Bahn Kaiserin Augusta ist keine 100 Meter entfernt wodurch man in 15 min in Stadtmitte ist (U6). Ringbahn sind 20 min zu Fuß oder zwei Stationen mit der U6 entfernt. Die Autobahnausfahrt ist ebenfalls 5 Minuten entfernt aber durch die ruhige Seitenstraße bekommen wir nichts davon mit.Das Haus ist ruhig und wir suchen nur eine neue Wohnung, weil wir uns vergrößern möchten. Wir haben eine tolle Küche verbaut, die bei Bedarf übernommen werden kann.  Die Wohnung ist komplett Teilsaniert und hat ein Tageslichtbad mit Wanne.","Mariendorf,Berlin(12099)",11.64179104477612,11.64179104477612,Fair
1950.0,106.0,3.0,Charlottenburg-Wilmersdorf,1,"+ Klassisch-Stilvoll wohnen + Berlin/Grunewald + VOLLMÖBLIERTE 3-Zimmer-Luxuswohnung per sofort mögl.

Beschreibung:Diese luxuriöse, voll ausgestattete 3-Zimmer-Wohnung befindet sich in einer begehrten Lage im Grunewald in unmittelbarer Nähe zum Kurfürstendamm. Die Wohnung bietet modernen Komfort und eine stilvolle Einrichtung, ideal für anspruchsvolle Mieter.Ausstattung:- Vollständig möbliert und geschmackvoll eingerichtet- Hochwertige  Einbauküche mit hochwertigen Geräten- Geschirrspüler- Waschmaschine- schöner Balkon mit Blick in den Garten- Keller für zusätzlichen StauraumInklusivleistungen:- Strom und alle sonstigen Betriebskosten sind im Mietpreis enthalten.Die gesamt Miete liegt bei 2950.-€Internetanschluss ist nicht vorhanden, einfach einen LTE-fähigen Router mitbringen.Diese Wohnung ist ideal für Familien oder Berufstätige, die eine zentrale Lage mit erstklassiger Ausstattung suchen.Bei Interesse oder zur Vereinbarung eines Besichtigungstermins kontaktieren Sie uns bitte!","Humboldtstraße 10,Grunewald,Berlin(14193)",18.39622641509434,18.39622641509434,Fair
2338.0,97.0,3.0,Steglitz-Zehlendorf,2,"Erstklassige Wohnung mit zwei Balkonen & Blick auf die Uferpromenade

Diese geräumige 3 - Zimmer Wohnung befindet sich in einem Ensemble rund um ein denkmalgeschütztes Postgebäude und präsentiert sich mit einer Wohnfläche von ca. 97 m². Der großzügige Wohn- und Essbereich sowie die bodentiefen Fenster machen die Wohnung besonders hell und vermitteln ein Gefühl von Freiheit und Leichtigkeit. Eine Besonderheit der Immobilie ist der ca. 20 m² große Balkon, welcher einen Blick in den begrünten Innenhof gewährt, sowie ausreichend Platz und Privatsphäre zum Entspannen an lauen Sommerabenden bietet. Der weitläufige Wohn- und Essbereich wird zum zentralen Punkt der Wohnung und sorgt mit dem nach Südwesten ausgerichteten zweiten Balkon für eine helle und luftige Atmosphäre. Die Wohnung verfügt über ein Badezimmer mit Badewanne und Dusche sowie ein Gästebad mit Dusche. Beide sind über die Diele aus zugänglich, gefliest und mit hochwertigen Markenarmaturen ausgestattet. Zwei weitere nach Nordwesten ausgerichtete Zimmer bieten ausreichend Platz zur freien Entfaltung der persönlichen Bedürfnisse. In der gesamten Wohnung wurde Echtholz-Parkett verlegt. Die Lage der Immobilie spricht für sich: Die moderne Wohnung befindet sich in einem Neubau, welcher an das denkmalgeschützte Alte Postamt am Hindenburgdamm angegliedert ist. Am Postufer, direkt am Teltowkanal, entstand ein Ensemble mit 48 modernen Wohnungen und Gewerbeflächen, verteilt auf vier Gebäude. Inmitten des Ensembles befindet sich ein geschützter Innenhof mit lebendiger Flora. Die Wohngegend bietet Ihnen eine hervorragende Anbindung an den öffentlichen Nahverkehr sowie zahlreiche Einkaufsmöglichkeiten, Restaurants und Bars in direkter Umgebung. Zusammenfassend handelt es sich um eine außergewöhnliche Immobilie mit einer einzigartigen Geschichte, die eine ideale Kombination aus kulturellem Erbe und modernem Komfort bietet. Die Wohnung ist perfekt für Menschen geeignet, die das Besondere bevorzugen und auf der Suche nach einer stilvollen ""Bleibe"" in zentraler Lage sind.","Königsberger Straße 25G,Lichterfelde,Berlin(12203)",24.103092783505154,21.91190253045923,Fair
2100.0,78.0,3.0,Mitte,1,"Furnished Luxury Apartment - New 3 Room (2 Bedroom) in the Center of Berlin!

Live Where Berlin Beats – And Feels Like a Getaway!

Welcome to your new home in the heart of Berlin – a stunning 3-room apartment with 78 m² of pure style and comfort. Freshly painted, meticulously maintained, and previously rented by just one tenant – this is your chance to move into a space that feels brand new.

Design Meets Luxury:
Step into a modern, elegant interior with high-end finishes and clever design throughout. The fully equipped kitchen is a dream – complete with state-of-the-art appliances and yes, even a wine fridge for your favorite vintages. Every corner radiates style and sophistication.

4th Floor, Elevator Included:
Bright, quiet, and perfectly elevated – this apartment is your personal sanctuary above the buzz of the city. Located in a contemporary new building, it offers all the conveniences of upscale urban living.

Nature Meets City Life:
The building borders a beautiful green park that links the calm, historic center with vibrant Kreuzberg. Morning jogs or lazy Sunday strolls? Just outside your door.

Car-Free Courtyard Oasis:
The inner courtyard is a lush, green haven – peaceful, refreshing, and completely car-free. A rare gem in the middle of the city.


The moment you walk in, the warmth of real oak parquet under your feet and the cozy underfloor heating tell you: this isn’t just a flat – this is home.

Enjoy your private spa moment in the stylish main bathroom, featuring a sleek walk-in rain shower with a glass partition and top-of-the-line fittings. The second bathroom with a guest WC keeps life practical and polished – perfect for when friends drop by.

Fully Furnished, Fully Ready:
Just bring your suitcase – everything else is already here!
 - High-speed internet and cable
 - Washer/dryer combo
 - Luxurious boxspring bed for restful nights
 - Spacious and huge wardrobe and chest of drawers
 - Modern dining table with chairs
 - Comfy couch to sink into after a long day and watch TV

Every detail is thought through so you can move in, kick back, and start living your best Berlin life from day one.

Located on a peaceful side street, the apartment is still right in the middle of everything – between Alexanderplatz and Gendarmenmarkt/Friedrichstrasse. The U-Bahn stations Moritzplatz (U8) and Spittelmarkt (U2) are just a few minutes away, and the nearby Spree River and green spaces offer balance to city life. The area is extremely well connected and equipped with everything you need: childcare, schools, shopping, restaurants, nightlife – all within walking distance.

Smoking and pets are not allowed.

Energy/CableTV/Internet is included in the operating costs / Betriebskosten (150€).","Stallschreiberstraße 18,Mitte,Berlin(10179)",26.923076923076923,26.923076923076923,Fair
